timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
2993.00;191.59;veh171;27204217_0;3.70;0.00;6.00;veh_passenger;16.370900;48.209187
2994.00;10.77;bus43;26420450_0;29.59;0.00;7.79;bus_bus;16.378588;48.208585
2994.00;316.34;bus50;-745742180_0;8.56;0.00;5.06;bus_bus;16.374036;48.210207
2994.00;225.66;bus52;4952856#4_0;9.28;0.00;7.94;bus_bus;16.370736;48.210358
2994.00;129.59;bus53;:33196425_1_0;6.03;0.00;6.54;bus_bus;16.366085;48.210157
2994.00;42.89;motorcycle46;4998699_0;14.42;0.00;3.81;motorcycle_motorcycle;16.369551;48.209162
2994.00;157.43;motorcycle48;:17322927_1_0;1.89;0.00;2.97;motorcycle_motorcycle;16.367366;48.206853
2994.00;211.42;motorcycle51;4998710_0;68.22;0.00;6.53;motorcycle_motorcycle;16.365849;48.210672
2994.00;53.05;truck80;:3308035582_0_0;2.20;0.00;7.74;truck_truck;16.372765;48.210049
2994.00;160.13;truck83;27497426_0;2.97;0.00;4.70;truck_truck;16.367332;48.206930
2994.00;67.89;truck84;:cluster_33182892_33196509_2_0;23.03;0.00;4.84;truck_truck;16.370169;48.210163
2994.00;67.04;veh165;4997564#1_0;47.71;0.00;2.91;veh_passenger;16.368108;48.207016
2994.00;243.02;veh166;4998718_0;3.95;0.00;7.05;veh_passenger;16.363869;48.209914
2994.00;157.89;veh167;4998700#0_0;32.77;0.00;9.58;veh_passenger;16.363382;48.209387
2994.00;67.04;veh169;4997564#1_0;11.04;0.00;1.71;veh_passenger;16.367650;48.206893
2994.00;218.74;veh170;:32666487_0_0;3.58;0.00;6.64;veh_passenger;16.373871;48.210928
2994.00;185.90;veh171;27204217_0;9.11;0.00;5.41;veh_passenger;16.370891;48.209138
2995.00;11.63;bus43;:1952484926_1_0;2.00;0.00;7.76;bus_bus;16.378612;48.208653
2995.00;305.18;bus50;-745742180_0;14.08;0.00;5.52;bus_bus;16.373976;48.210236
2995.00;226.14;bus52;4952856#4_0;17.15;0.00;7.87;bus_bus;16.370658;48.210310
2995.00;130.92;bus53;25950853#1_0;3.99;0.00;7.32;bus_bus;16.366158;48.210113
2995.00;42.89;motorcycle46;4998699_0;18.40;0.00;3.99;motorcycle_motorcycle;16.369588;48.209188
2995.00;122.11;motorcycle48;:17322927_1_0;5.18;0.00;3.29;motorcycle_motorcycle;16.367398;48.206835
2995.00;209.24;motorcycle51;4998710_0;74.98;0.00;6.76;motorcycle_motorcycle;16.365801;48.210621
2995.00;53.08;truck80;694681348#2_0;4.86;0.00;7.67;truck_truck;16.372848;48.210090
2995.00;164.27;truck83;27497426_0;6.81;0.00;3.84;truck_truck;16.367345;48.206897
2995.00;68.72;truck84;25950172#1_0;3.30;0.00;4.82;truck_truck;16.370230;48.210178
2995.00;67.04;veh165;4997564#1_0;50.00;0.00;2.29;veh_passenger;16.368136;48.207024
2995.00;244.38;veh166;4998718_0;11.95;0.00;8.00;veh_passenger;16.363771;48.209884
2995.00;157.89;veh167;4998700#0_0;42.10;0.00;9.33;veh_passenger;16.363427;48.209309
2995.00;67.04;veh169;4997564#1_0;13.75;0.00;2.71;veh_passenger;16.367684;48.206902
2995.00;218.44;veh170;:32666487_0_0;10.20;0.00;6.62;veh_passenger;16.373814;48.210882
2995.00;185.59;veh171;27204217_0;14.32;0.00;5.21;veh_passenger;16.370883;48.209092
2996.00;13.93;bus43;1216387582_0;4.86;0.00;8.06;bus_bus;16.378641;48.208723
2996.00;305.18;bus50;-745742180_0;19.58;0.00;5.49;bus_bus;16.373916;48.210266
2996.00;229.14;bus52;:32665895_0_0;2.43;0.00;6.86;bus_bus;16.370585;48.210273
2996.00;133.38;bus53;25950853#1_0;12.15;0.00;8.17;bus_bus;16.366235;48.210061
2996.00;47.90;motorcycle46;:1068425379_0_0;1.27;0.00;4.55;motorcycle_motorcycle;16.369632;48.209216
2996.00;90.36;motorcycle48;:17322927_1_0;7.31;0.00;2.13;motorcycle_motorcycle;16.367426;48.206834
2996.00;207.63;motorcycle51;4998710_0;82.33;0.00;7.36;motorcycle_motorcycle;16.365754;48.210563
2996.00;53.08;truck80;:68962715_0_0;0.72;0.00;7.96;truck_truck;16.372935;48.210132
2996.00;163.96;truck83;:17322927_1_0;0.43;0.00;3.63;truck_truck;16.367358;48.206865
2996.00;69.67;truck84;25950172#1_0;8.11;0.00;4.81;truck_truck;16.370291;48.210192
2996.00;67.04;veh165;4997564#1_0;51.94;0.00;1.94;veh_passenger;16.368161;48.207030
2996.00;244.38;veh166;4998718_0;20.43;0.00;8.48;veh_passenger;16.363667;48.209853
2996.00;179.03;veh167;4998700#1_0;0.37;0.00;7.83;veh_passenger;16.363441;48.209242
2996.00;67.04;veh169;4997564#1_0;15.60;0.00;1.85;veh_passenger;16.367707;48.206908
2996.00;217.42;veh170;506998433#1_0;5.45;0.00;6.51;veh_passenger;16.373759;48.210836
2996.00;185.20;veh171;27204217_0;20.32;0.00;6.00;veh_passenger;16.370874;48.209038
2997.00;17.99;bus43;1216387582_0;12.99;0.00;8.13;bus_bus;16.378679;48.208791
2997.00;305.18;bus50;-745742180_0;24.96;0.00;5.38;bus_bus;16.373858;48.210294
2997.00;244.15;bus52;:32665895_0_0;8.00;0.00;5.57;bus_bus;16.370512;48.210264
2997.00;136.96;bus53;25950853#1_0;20.28;0.00;8.13;bus_bus;16.366308;48.210006
2997.00;87.95;motorcycle46;:1068425379_0_0;4.74;0.00;3.47;motorcycle_motorcycle;16.369676;48.209221
2997.00;71.38;motorcycle48;:3553717000_0_0;0.77;0.00;2.62;motorcycle_motorcycle;16.367459;48.206841
2997.00;207.63;motorcycle51;4998710_0;89.81;0.00;7.48;motorcycle_motorcycle;16.365706;48.210504
2997.00;50.27;truck80;:68962715_0_0;8.78;0.00;8.06;truck_truck;16.373020;48.210177
2997.00;161.59;truck83;:17322927_1_0;2.49;0.00;2.06;truck_truck;16.367369;48.206848
2997.00;69.67;truck84;25950172#1_0;13.09;0.00;4.98;truck_truck;16.370354;48.210207
2997.00;144.72;truck86;4583443_0;7.20;0.00;0.00;truck_truck;16.366819;48.207706
2997.00;54.86;veh165;:283097764_0_0;0.35;0.00;2.72;veh_passenger;16.368187;48.207047
2997.00;244.38;veh166;4998718_0;27.97;0.00;7.54;veh_passenger;16.363575;48.209824
2997.00;227.38;veh167;4998701_0;2.89;0.00;8.34;veh_passenger;16.363373;48.209185
2997.00;67.04;veh169;4997564#1_0;18.25;0.00;2.65;veh_passenger;16.367740;48.206917
2997.00;217.42;veh170;506998433#1_0;11.68;0.00;6.23;veh_passenger;16.373707;48.210792
2997.00;204.74;veh171;:33196563_0_0;0.56;0.00;5.82;veh_passenger;16.370845;48.208992
2997.00;161.05;veh172;349522268#0_0;5.10;0.00;0.00;veh_passenger;16.367816;48.205986
2998.00;21.30;bus43;1216387582_0;21.17;0.00;8.18;bus_bus;16.378721;48.208859
2998.00;305.26;bus50;:32666488_1_0;1.77;0.00;5.34;bus_bus;16.373800;48.210323
2998.00;256.93;bus52;-25950172#1_0;5.11;0.00;5.47;bus_bus;16.370439;48.210255
2998.00;137.43;bus53;25950853#1_0;28.02;0.00;7.74;bus_bus;16.366377;48.209954
2998.00;118.56;motorcycle46;30322208#0_0;0.92;0.00;3.17;motorcycle_motorcycle;16.369714;48.209208
2998.00;66.59;motorcycle48;:3553717000_0_0;2.82;0.00;2.05;motorcycle_motorcycle;16.367485;48.206848
2998.00;207.63;motorcycle51;4998710_0;95.69;0.00;5.88;motorcycle_motorcycle;16.365668;48.210457
2998.00;46.95;truck80;:559267437_3_0;2.42;0.00;7.50;truck_truck;16.373095;48.210222
2998.00;151.83;truck83;:17322927_1_0;4.59;0.00;2.10;truck_truck;16.367390;48.206835
2998.00;70.76;truck84;25950172#1_0;18.19;0.00;5.10;truck_truck;16.370419;48.210221
2998.00;146.90;truck86;4583443_0;8.13;0.00;0.93;truck_truck;16.366824;48.207699
2998.00;39.89;veh165;:283097764_0_0;2.45;0.00;2.10;veh_passenger;16.368202;48.207063
2998.00;244.38;veh166;4998718_0;36.46;0.00;8.48;veh_passenger;16.363471;48.209793
2998.00;229.74;veh167;4998701_0;11.72;0.00;8.82;veh_passenger;16.363281;48.209134
2998.00;67.04;veh169;4997564#1_0;20.36;0.00;2.11;veh_passenger;16.367767;48.206924
2998.00;217.38;veh170;506998433#1_0;18.18;0.00;6.50;veh_passenger;16.373653;48.210746
2998.00;253.05;veh171;4998724#0_0;1.34;0.00;5.33;veh_passenger;16.370780;48.208978
2998.00;161.05;veh172;349522268#0_0;6.95;0.00;1.85;veh_passenger;16.367824;48.205970
2999.00;24.02;bus43;1216387582_0;28.93;0.00;7.76;bus_bus;16.378767;48.208922
2999.00;305.55;bus50;:32666488_1_0;7.89;0.00;6.12;bus_bus;16.373734;48.210356
2999.00;256.55;bus52;-25950172#1_0;10.39;0.00;5.28;bus_bus;16.370371;48.210242
2999.00;137.43;bus53;25950853#1_0;36.15;0.00;8.13;bus_bus;16.366450;48.209899
2999.00;108.70;motorcycle46;30322208#0_0;4.90;0.00;3.98;motorcycle_motorcycle;16.369762;48.209193
2999.00;66.66;motorcycle48;4997564#1_0;0.34;0.00;2.56;motorcycle_motorcycle;16.367517;48.206857
2999.00;209.25;motorcycle51;:33196426_0_0;6.13;0.00;7.20;motorcycle_motorcycle;16.365619;48.210401
2999.00;38.23;truck80;694681348#4_0;3.60;0.00;7.95;truck_truck;16.373164;48.210277
2999.00;131.38;truck83;:17322927_1_0;6.75;0.00;2.16;truck_truck;16.367418;48.206833
2999.00;74.37;truck84;25950172#1_0;23.45;0.00;5.26;truck_truck;16.370488;48.210232
2999.00;151.21;truck86;4583443_0;9.97;0.00;1.84;truck_truck;16.366834;48.207684
2999.00;21.33;veh165;:283097764_0_0;4.87;0.00;2.42;veh_passenger;16.368208;48.207084
2999.00;244.38;veh166;4998718_0;44.96;0.00;8.50;veh_passenger;16.363367;48.209761
2999.00;229.74;veh167;4998701_0;20.21;0.00;8.49;veh_passenger;16.363192;48.209086
2999.00;67.04;veh169;4997564#1_0;22.75;0.00;2.38;veh_passenger;16.367796;48.206932
2999.00;217.36;veh170;506998433#1_0;24.56;0.00;6.38;veh_passenger;16.373600;48.210701
2999.00;300.43;veh171;4998724#0_0;7.52;0.00;6.18;veh_passenger;16.370708;48.209002
2999.00;149.75;veh172;:33182899_1_0;2.87;0.00;3.99;veh_passenger;16.367852;48.205941
3000.00;27.50;bus43;1216387582_0;36.72;0.00;7.79;bus_bus;16.378818;48.208983
3000.00;305.90;bus50;-4952862_0;3.01;0.00;6.49;bus_bus;16.373664;48.210391
3000.00;251.50;bus52;-25950172#1_0;15.47;0.00;5.08;bus_bus;16.370307;48.210226
3000.00;137.43;bus53;25950853#1_0;43.94;0.00;7.79;bus_bus;16.366519;48.209847
3000.00;104.72;motorcycle46;30322208#0_0;9.30;0.00;4.40;motorcycle_motorcycle;16.369819;48.209182
3000.00;67.04;motorcycle48;4997564#1_0;2.33;0.00;1.99;motorcycle_motorcycle;16.367541;48.206864
3000.00;210.74;motorcycle51;1211897198_0;3.87;0.00;7.46;motorcycle_motorcycle;16.365567;48.210344
3000.00;37.65;truck80;694681348#4_0;11.59;0.00;7.99;truck_truck;16.373231;48.210333
3000.00;99.36;truck83;:3553717000_0_0;0.24;0.00;2.64;truck_truck;16.367453;48.206839
3000.00;83.65;truck84;:32665895_2_0;2.99;0.00;4.84;truck_truck;16.370553;48.210235
3000.00;155.10;truck86;4583443_0;12.79;0.00;2.82;truck_truck;16.366849;48.207660
3000.00;2.16;veh165;:283097764_0_0;7.13;0.00;2.27;veh_passenger;16.368204;48.207105
3000.00;244.38;veh166;4998718_0;52.11;0.00;7.15;veh_passenger;16.363280;48.209734
3000.00;229.74;veh167;4998701_0;29.47;0.00;9.26;veh_passenger;16.363096;48.209033
3000.00;67.04;veh169;4997564#1_0;24.65;0.00;1.90;veh_passenger;16.367820;48.206939
3000.00;231.75;veh170;:32666494_0_0;4.14;0.00;4.47;veh_passenger;16.373552;48.210679
3000.00;307.28;veh171;4998724#0_0;13.38;0.00;5.85;veh_passenger;16.370646;48.209034
3000.00;68.05;veh172;:33182899_1_0;8.62;0.00;5.76;veh_passenger;16.367922;48.205954
3001.00;27.50;bus43;1216387582_0;40.91;0.00;4.19;bus_bus;16.378844;48.209017
3001.00;306.27;bus50;-4952862_0;10.68;0.00;7.66;bus_bus;16.373582;48.210433
3001.00;250.03;bus52;-25950172#1_0;20.94;0.00;5.47;bus_bus;16.370237;48.210210
3001.00;145.05;bus53;:cluster_1838181982_33196423_2_0;4.34;0.00;5.95;bus_bus;16.366553;48.209801
3001.00;88.47;motorcycle46;30322208#0_0;12.51;0.00;3.20;motorcycle_motorcycle;16.369862;48.209182
3001.00;67.04;motorcycle48;4997564#1_0;4.16;0.00;1.83;motorcycle_motorcycle;16.367564;48.206870
3001.00;210.74;motorcycle51;1211897198_0;8.33;0.00;4.45;motorcycle_motorcycle;16.365536;48.210310
3001.00;37.65;truck80;694681348#4_0;19.55;0.00;7.96;truck_truck;16.373298;48.210389
3001.00;80.32;truck83;:3553717000_0_0;2.25;0.00;2.01;truck_truck;16.367478;48.206846
3001.00;116.90;truck84;4952816#0_0;2.21;0.00;5.54;truck_truck;16.370612;48.210207
3001.00;155.10;truck86;4583443_0;16.31;0.00;3.52;truck_truck;16.366868;48.207632
3001.00;351.05;veh165;:283097764_0_0;8.91;0.00;1.78;veh_passenger;16.368198;48.207120
3001.00;220.66;veh166;:33196468_1_0;5.30;0.00;6.50;veh_passenger;16.363219;48.209696
3001.00;229.74;veh167;4998701_0;38.63;0.00;9.16;veh_passenger;16.363000;48.208981
3001.00;67.04;veh169;4997564#1_0;26.36;0.00;1.72;veh_passenger;16.367841;48.206944
3001.00;283.19;veh170;:32666494_0_0;8.84;0.00;4.70;veh_passenger;16.373493;48.210690
3001.00;307.28;veh171;4998724#0_0;19.08;0.00;5.71;veh_passenger;16.370585;48.209066
3001.00;49.94;veh172;349830565_0;5.05;0.00;6.02;veh_passenger;16.367985;48.205988
3002.00;26.17;bus43;:cluster_60144106_60144131_5_0;3.80;0.00;5.26;bus_bus;16.378875;48.209059
3002.00;306.35;bus50;:32666355_0_0;0.09;0.00;8.14;bus_bus;16.373495;48.210477
3002.00;249.65;bus52;-25950172#1_0;25.17;0.00;4.23;bus_bus;16.370184;48.210198
3002.00;181.81;bus53;:cluster_1838181982_33196423_2_0;9.88;0.00;5.54;bus_bus;16.366508;48.209763
3002.00;78.64;motorcycle46;:3588577431_0_0;3.71;0.00;3.87;motorcycle_motorcycle;16.369913;48.209187
3002.00;67.04;motorcycle48;4997564#1_0;6.21;0.00;2.05;motorcycle_motorcycle;16.367590;48.206877
3002.00;210.68;motorcycle51;1272891358_0;1.66;0.00;3.82;motorcycle_motorcycle;16.365509;48.210281
3002.00;37.65;truck80;694681348#4_0;27.01;0.00;7.46;truck_truck;16.373361;48.210441
3002.00;70.57;truck83;:3553717000_0_0;4.20;0.00;1.95;truck_truck;16.367502;48.206853
3002.00;136.04;truck84;4952816#0_0;9.00;0.00;6.79;truck_truck;16.370674;48.210163
3002.00;155.10;truck86;4583443_0;20.66;0.00;4.35;truck_truck;16.366892;48.207596
3002.00;342.76;veh165;116758232_0;1.84;0.00;2.19;veh_passenger;16.368188;48.207139
3002.00;164.06;veh166;4998700#0_0;2.19;0.00;5.99;veh_passenger;16.363234;48.209644
3002.00;229.74;veh167;4998701_0;46.16;0.00;7.53;veh_passenger;16.362922;48.208938
3002.00;67.04;veh169;4997564#1_0;27.99;0.00;1.63;veh_passenger;16.367862;48.206950
3002.00;306.07;veh170;4952878#0_0;4.57;0.00;4.69;veh_passenger;16.373443;48.210716
3002.00;307.28;veh171;4998724#0_0;24.01;0.00;4.92;veh_passenger;16.370534;48.209094
3002.00;47.31;veh172;349830565_0;12.58;0.00;7.53;veh_passenger;16.368062;48.206032
3003.00;23.31;bus43;:cluster_60144106_60144131_5_0;9.72;0.00;5.92;bus_bus;16.378906;48.209108
3003.00;307.32;bus50;:32666355_0_0;8.00;0.00;7.91;bus_bus;16.373412;48.210522
3003.00;249.81;bus52;:cluster_33182892_33196509_0_0;4.38;0.00;5.16;bus_bus;16.370118;48.210183
3003.00;220.38;bus53;4998713#0_0;4.96;0.00;5.05;bus_bus;16.366452;48.209737
3003.00;69.33;motorcycle46;30322208#1_0;2.36;0.00;3.30;motorcycle_motorcycle;16.369955;48.209196
3003.00;67.04;motorcycle48;4997564#1_0;7.93;0.00;1.72;motorcycle_motorcycle;16.367611;48.206882
3003.00;210.67;motorcycle51;1272891358_0;6.93;0.00;5.27;motorcycle_motorcycle;16.365472;48.210241
3003.00;67.62;truck83;4997564#1_0;1.11;0.00;1.94;truck_truck;16.367526;48.206859
3003.00;122.13;truck84;4952816#0_0;16.91;0.00;7.91;truck_truck;16.370763;48.210124
3003.00;155.10;truck86;4583443_0;26.14;0.00;5.48;truck_truck;16.366922;48.207551
3003.00;340.05;veh165;116758232_0;3.64;0.00;1.80;veh_passenger;16.368180;48.207154
3003.00;157.89;veh166;4998700#0_0;10.33;0.00;8.14;veh_passenger;16.363273;48.209576
3003.00;223.15;veh167;:33196450_1_0;4.23;0.00;8.37;veh_passenger;16.362840;48.208887
3003.00;67.04;veh169;4997564#1_0;30.78;0.00;2.79;veh_passenger;16.367897;48.206959
3003.00;306.76;veh170;4952878#0_0;11.15;0.00;6.58;veh_passenger;16.373373;48.210752
3003.00;307.28;veh171;4998724#0_0;29.43;0.00;5.42;veh_passenger;16.370476;48.209124
3003.00;41.16;veh172;349830565_0;20.89;0.00;8.31;veh_passenger;16.368138;48.206086
3004.00;20.94;bus43;:cluster_60144106_60144131_5_0;16.41;0.00;6.69;bus_bus;16.378939;48.209164
3004.00;308.53;bus50;-165778776_0;5.36;0.00;8.11;bus_bus;16.373329;48.210568
3004.00;250.17;bus52;:cluster_33182892_33196509_0_0;10.26;0.00;5.88;bus_bus;16.370043;48.210166
3004.00;234.93;bus53;:2667748920_0_0;4.87;0.00;5.19;bus_bus;16.366392;48.209712
3004.00;61.40;motorcycle46;30322208#1_0;6.47;0.00;4.11;motorcycle_motorcycle;16.370004;48.209213
3004.00;67.04;motorcycle48;4997564#1_0;9.36;0.00;1.44;motorcycle_motorcycle;16.367629;48.206887
3004.00;210.67;motorcycle51;1272891358_0;10.68;0.00;3.75;motorcycle_motorcycle;16.365446;48.210212
3004.00;66.78;truck83;4997564#1_0;2.96;0.00;1.85;truck_truck;16.367549;48.206866
3004.00;122.49;truck84;4952816#0_0;24.53;0.00;7.62;truck_truck;16.370849;48.210086
3004.00;155.10;truck86;4583443_0;31.67;0.00;5.53;truck_truck;16.366952;48.207505
3004.00;338.71;veh165;116758232_0;6.59;0.00;2.95;veh_passenger;16.368166;48.207179
3004.00;157.89;veh166;4998700#0_0;18.00;0.00;7.67;veh_passenger;16.363310;48.209511
3004.00;170.47;veh167;:33196450_1_0;12.63;0.00;8.39;veh_passenger;16.362832;48.208815
3004.00;67.04;veh169;4997564#1_0;32.92;0.00;2.14;veh_passenger;16.367923;48.206966
3004.00;306.76;veh170;4952878#0_0;17.24;0.00;6.09;veh_passenger;16.373308;48.210786
3004.00;307.75;veh171;:4066861646_0_0;1.27;0.00;4.97;veh_passenger;16.370424;48.209152
3004.00;40.17;veh172;349830565_0;28.73;0.00;7.84;veh_passenger;16.368208;48.206140
3005.00;19.90;bus43;:cluster_60144106_60144131_5_0;24.12;0.00;7.71;bus_bus;16.378975;48.209229
3005.00;309.41;bus50;-165778776_0;13.27;0.00;7.90;bus_bus;16.373248;48.210615
3005.00;251.23;bus52;:cluster_33182892_33196509_0_0;16.70;0.00;6.44;bus_bus;16.369960;48.210149
3005.00;236.95;bus53;4998713#1_0;5.01;0.00;5.39;bus_bus;16.366331;48.209687
